SEASON_ID,TEAM_ID,PLAYER_AGE,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,position
2008-09,1610612751,24.0,995.0,113,214,0.528,0,0,0.0,32,85,0.376,104,154,258,31,22,48,31,106,258,Forward-Center
2011-12,0,23.0,103.0,6,25,0.24,1,3,0.333,4,8,0.5,4,10,14,5,3,5,3,7,17,Forward
2009-10,0,37.0,806.0,70,152,0.461,0,0,0.0,38,50,0.76,59,98,157,25,12,61,41,87,178,Center
1950-51,1610612758,31.0,,326,877,0.372,,,,303,381,0.795,,,197.0,287,,,,208,955,Guard
2008-09,1610612758,27.0,26.0,5,9,0.556,0,0,0.0,2,2,1.0,3,10,13,2,0,0,3,2,12,Forward
2002-03,1610612759,24.0,22.0,5,10,0.5,0,0,0.0,2,2,1.0,4,3,7,2,0,0,5,3,12,Guard
1981-82,1610612738,23.0,564.0,79,221,0.357,5,17,0.294,56,65,0.862,25,31,56.0,87,37,3,53,86,219,Guard
2023-24,1610612742,25.0,623.0,145,186,0.78,0,0,0.0,34,56,0.607,64,137,201,46,21,56,28,80,324,Forward-Center
2012-13,1610612747,27.0,2722.0,470,813,0.578,1,6,0.167,355,721,0.492,251,694,945,108,84,186,225,291,1296,Center-Forward
1952-53,1610612738,22.0,461.0,35,108,0.324,,,,18,31,0.581,,,171,19,,,,74,88,Center
1996-97,1610612751,34.0,1173.0,138,355,0.389,5,25,0.2,65,89,0.73,124,194,318,65,36,17,70,144,346,Forward
2008-09,1610612738,27.0,887.0,137,284,0.482,6,27,0.222,79,109,0.725,22,82,104.0,66,54,23,77,98,359,Guard-Forward
2023-24,1610612740,26.0,1028.0,142,345,0.412,78,207,0.377,35,52,0.673,25,103,128.0,117,59,15,40,89,397,Guard
1982-83,1610612760,24.0,712.0,100,190,0.526,0,2,0.0,24,44,0.545,46,105,151,31,16,24,51,97,224,Forward
2023-24,1610612753,21.0,815.0,80,206,0.388,72,193,0.373,21,26,0.808,28,56,84,29,15,4,16,61,253,Guard
1996-97,1610612749,28.0,1597.0,217,458,0.474,49,137,0.358,79,106,0.745,24,100,124,247,98,3,111,117,562,Guard
1993-94,1610612766,34.0,255.0,31,79,0.392,0,0,0.0,11,14,0.786,19,40,59,11,13,13,11,20,73,Center
1989-90,1610612756,31.0,1811.0,411,907,0.453,70,184,0.38,188,205,0.917,69,177,246,107,32,10,108,174,1080,Forward
1949-50,0,28.0,,3,15,0.2,,,,3,5,0.6,,,,3,,,,5,9,Guard
1990-91,1610612764,27.0,45.0,2,4,0.5,0,0,0.0,3,6,0.5,2,2,4,4,1,0,1,3,7,Forward
2013-14,1610612759,38.0,2158.0,444,906,0.49,0,5,0.0,231,316,0.731,158,563,721,220,43,139,159,134,1119,Center-Forward
2017-18,1610612745,28.0,2551.0,651,1449,0.449,265,722,0.367,624,727,0.858,41,348,389,630,126,50,315,169,2191,Guard
1994-95,1610612742,25.0,2383.0,145,304,0.477,0,0,0.0,38,101,0.376,291,399,690,124,52,148,105,306,328,Forward
1994-95,1610612765,23.0,595.0,58,134,0.433,0,0,0.0,27,36,0.75,54,70,124,25,21,21,25,128,143,Forward
2018-19,1610612761,27.0,564.0,149,259,0.575,9,30,0.3,77,94,0.819,54,162,216,29,13,23,39,82,384,Center
1974-75,1610612758,22.0,2554.0,375,806,0.465,,,,139,170,0.818,202,288,490,129,81,27,,270,889,Forward
1994-95,1610612737,26.0,2362.0,397,876,0.453,7,26,0.269,252,346,0.728,157,211,368,197,100,47,152,163,1053,Forward-Guard
2001-02,1610612744,27.0,1485.0,171,385,0.444,0,0,0.0,37,93,0.398,150,234,384,41,36,168,76,179,379,Center
2015-16,1610612740,31.0,542.0,40,75,0.533,0,0,0.0,11,25,0.44,25,103,128,31,11,11,41,64,91,Center
1966-67,1610612764,22.0,61.0,5,22,0.227,,,,13,16,0.813,,,7,4,,,,12,23,Guard
2007-08,1610612739,24.0,1188.0,146,403,0.362,34,114,0.298,53,77,0.688,35,93,128,82,29,6,55,117,379,Guard-Forward
2011-12,1610612758,21.0,1950.0,448,999,0.448,2,14,0.143,262,373,0.702,265,438,703,102,93,75,170,257,1160,Center
2018-19,0,23.0,49.0,9,18,0.5,3,7,0.429,2,2,1.0,2,6,8,0,2,0,2,4,23,Forward
1960-61,1610612752,28.0,2238.0,415,943,0.44,,,,275,358,0.768,,,277,220,,,,240,1105,Guard
2009-10,1610612764,30.0,1614.0,188,335,0.561,0,0,0.0,102,158,0.646,200,307,507,18,18,101,67,145,478,Center
1982-83,1610612746,24.0,2665.0,519,1099,0.472,0,8,0.0,353,488,0.723,218,301,519,192,79,57,234,333,1391,Forward
1972-73,1610612752,29.0,2998.0,575,1252,0.459,,,,169,194,0.871,,,301,367,,,,273,1319,Forward
2007-08,1610612759,32.0,534.0,62,148,0.419,0,0,0.0,20,24,0.833,33,102,135,16,9,14,30,62,144,Center-Forward
1975-76,1610612746,27.0,866.0,129,301,0.429,,,,77,93,0.828,42.0,64.0,106,49,16.0,14.0,,133,335,Forward
1980-81,1610612762,23.0,2867.0,716,1544,0.464,10,52,0.192,229,320,0.716,79,209,288,194,106,40,231,219,1671,Guard
2011-12,1610612759,27.0,1206.0,212,486,0.436,83,198,0.419,50,64,0.781,12,106,118,117,27,2,60,75,557,Guard
1980-81,1610612752,23.0,536.0,59,179,0.33,0,3,0.0,51,69,0.739,30,39,69,76,22,2,38,68,169,Guard
1953-54,1610610024,23.0,1556.0,191,515,0.371,,,,101,180,0.561,,,160,181,,,,172,483,Guard
1988-89,1610612741,29.0,94.0,5,7,0.714,0,0,0.0,1,2,0.5,4,19,23,6,3,1,1,23,11,Forward
1982-83,1610612747,31.0,1019.0,292,562,0.52,0.0,1.0,0.0,119,163,0.73,76.0,171.0,247,39,40.0,40.0,68.0,153,703,Center
1978-79,1610612745,35.0,2566.0,461,1000,0.461,,,,160,169,0.947,40.0,237.0,277,502,95.0,38.0,198.0,195,1082,Forward
1947-48,1610610036,23.0,,36,137,0.263,,,,17,33,0.515,,,,7,,,,45,89,Forward
1992-93,1610612755,31.0,192.0,55,97,0.567,0,2,0.0,48,78,0.615,14,26,40,2,7,1,17,34,158,Center
1993-94,1610612758,23.0,667.0,76,141,0.539,0,1,0.0,24,44,0.545,49,120,169,24,17,25,34,131,176,Center
1976-77,1610612744,24.0,2579.0,548,1147,0.478,,,,247,310,0.797,155,423,578,211,127,16,,222,1343,Forward
2012-13,0,22.0,1056.0,138,321,0.43,0,1,0.0,57,109,0.523,122,193,315,46,41,26,88,124,333,Forward
2008-09,1610612764,29.0,175.0,24,50,0.48,0,0,0.0,10,21,0.476,13,31,44,8,4,15,9,14,58,Center
1985-86,1610612754,22.0,2277.0,516,1002,0.515,0,2,0.0,160,234,0.684,191,393,584,79,32,44,188,290,1192,Forward
1981-82,1610612741,29.0,1036.0,192,412,0.466,0.0,0.0,,50,88,0.568,72,108,180,65,30,7,82.0,71,434,Forward
1956-57,1610612738,32.0,935.0,119,307,0.388,,,,106,156,0.679,,,286.0,53,,,,163,344,Center
2013-14,1610612760,27.0,192.0,13,23,0.565,0,0,0.0,1,5,0.2,9,31,40,1,4,9,14,47,27,Center
1993-94,1610612747,24.0,923.0,176,409,0.43,14,63,0.222,57,71,0.803,48,61,109,94,43,8,59,93,423,Guard
2000-01,1610612739,33.0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,Guard
1995-96,1610612738,21.0,70.0,9,31,0.29,0,0,0.0,7,18,0.389,10,12,22,1,0,9,9,12,25,Center
1987-88,1610612757,25.0,2991.0,462,890,0.519,24,69,0.348,274,324,0.846,65,313,378,831,150,16,244,204,1222,Guard
2020-21,1610612748,29.0,111.0,16,43,0.372,4,17,0.235,12,18,0.667,3,11,14,14,7,2,14,13,48,Guard
1994-95,1610612751,26.0,735.0,105,273,0.385,23,78,0.295,35,40,0.875,25,52,77,29,10,9,35,93,268,Forward
2011-12,1610612743,27.0,710.0,99,225,0.44,40,122,0.328,30,43,0.698,9,56,65,75,31,3,40,37,268,
1982-83,1610612758,25.0,2426.0,584,1154,0.506,7,33,0.212,298,377,0.79,84,164,248,254,137,59,174,203,1473,Guard
1986-87,1610612756,27.0,1655.0,357,722,0.494,2,17,0.118,143,183,0.781,101,170,271,126,61,23,105,210,859,Forward
1977-78,1610612739,26.0,1798.0,175,390,0.449,,,,46,100,0.46,182,313,495,98,60,48,103.0,178,396,Forward
2003-04,1610612759,23.0,22.0,2,5,0.4,0,0,0.0,2,4,0.5,1,2,3,1,1,0,4,5,6,Guard
2024-25,1610612745,23.0,69.0,11,21,0.524,3,9,0.333,2,2,1.0,5,9,14,6,9,2,1,10,27,Forward
1986-87,1610612738,32.0,2933.0,423,953,0.444,7.0,62.0,0.113,209,251,0.833,45,216,261,594,87,38,177.0,201,1062,Guard
1995-96,1610612762,34.0,2915.0,440,818,0.538,95,225,0.422,234,282,0.83,54,172,226,916,140,15,246,207,1209,Guard
2007-08,1610612754,26.0,128.0,34,58,0.586,7,14,0.5,12,16,0.75,4,18,22,9,4,1,10,14,87,Guard-Forward
1975-76,1610612747,31.0,23.0,5,13,0.385,,,,1,3,0.333,1.0,2.0,3,0,1.0,1.0,,5,11,Guard
1977-78,1610612764,30.0,2777.0,560,1190,0.471,,,,330,419,0.788,137.0,305.0,442,287,101.0,44.0,241.0,262,1450,Forward
1981-82,1610612752,24.0,2060.0,390,694,0.562,0,0,0.0,257,337,0.763,116,305,421,87,48,65,166,208,1037,Center
1995-96,1610612748,27.0,74.0,5,22,0.227,0,0,0.0,3,6,0.5,5,3,8,4,2,3,3,11,13,Center
2003-04,0,29.0,147.0,5,12,0.417,0,0,0.0,3,4,0.75,8,21,29,0,2,10,3,34,13,Center
2021-22,1610612744,26.0,1732.0,208,364,0.571,0,1,0.0,75,125,0.6,208,388,596,165,50,52,67,215,491,Forward
1989-90,1610612746,30.0,589.0,77,161,0.478,0,1,0.0,52,110,0.473,39,73,112,18,17,7,44,92,206,Forward
1948-49,0,26.0,,93,280,0.332,,,,89,133,0.669,,,,64,,,,109,275,Forward
1984-85,1610612738,29.0,1495.0,201,377,0.533,0.0,2.0,0.0,231,278,0.831,98,144,242,102,36,15,98,140,633,Forward
1996-97,1610612748,27.0,1880.0,321,639,0.502,0,3,0.0,150,226,0.664,136,342,478,101,45,43,161,244,792,Center
2020-21,1610612743,23.0,1912.0,443,817,0.542,170,382,0.445,106,134,0.791,91,354,445,70,40,54,77,126,1162,Forward
1988-89,1610612752,23.0,140.0,20,48,0.417,0,3,0.0,16,20,0.8,9,19,28,2,1,2,17,28,56,Center
2000-01,1610612746,21.0,2836.0,481,1046,0.46,80,253,0.316,262,386,0.679,110,482,592,392,74,122,264,236,1304,Forward
2018-19,1610612765,26.0,4.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,1,0,0,Guard
1993-94,1610612759,27.0,2488.0,394,837,0.471,22,68,0.324,145,171,0.848,68,174,242.0,347,71,46,153,187,955,Guard-Forward
2002-03,1610612751,31.0,1601.0,199,439,0.453,0,1,0.0,102,130,0.785,137,194,331,88,27,57,85,206,500,Center-Forward
1987-88,1610612762,26.0,2842.0,454,791,0.574,24,67,0.358,272,324,0.84,54,183,237,1128,242,16,262,247,1204,Guard
2018-19,1610612755,28.0,440.0,50,117,0.427,30,77,0.39,17,23,0.739,7,60,67,14,24,23,22,45,147,Forward
2010-11,1610612761,31.0,798.0,42,103,0.408,0,1,0.0,48,88,0.545,119,226,345,38,29,6,39,89,132,Center-Forward
2022-23,1610612738,31.0,323.0,42,89,0.472,25,65,0.385,9,13,0.692,14,54,68,12,4,5,9,28,118,Forward-Center
2008-09,1610612747,23.0,28.0,3,11,0.273,0,6,0.0,0,0,0.0,0,0,0,2,1,1,3,10,6,Guard
1985-86,1610612752,28.0,36.0,3,7,0.429,0,0,0.0,6,10,0.6,2,8,10,5,1,1,6,6,12,Center
2022-23,1610612759,25.0,1441.0,284,548,0.518,55,147,0.374,108,142,0.761,116,286,402,180,37,49,129,199,731,Forward-Center
1990-91,1610612743,27.0,125.0,14,35,0.4,3,9,0.333,13,22,0.591,2,14,16,37,4,0,19,26,44,Guard
2014-15,1610612760,27.0,677.0,69,186,0.371,34,96,0.354,31,36,0.861,7,54,61,88,16,1,35,32,203,Guard
1974-75,1610612747,28.0,1430.0,189,446,0.424,,,,145,176,0.824,81.0,89.0,170,158,44.0,10.0,,134,523,Guard
2020-21,1610612742,29.0,1985.0,407,911,0.447,207,529,0.391,142,174,0.816,20,209,229,126,31,11,64,111,1163,Guard-Forward
2012-13,1610612756,23.0,1837.0,266,653,0.407,45,134,0.336,93,127,0.732,131,265,396,108,77,64,104,209,670,Forward
2010-11,0,29.0,1107.0,143,365,0.392,85,236,0.36,39,57,0.684,15,111,126,33,29,21,39,101,410,Forward
1983-84,1610612742,22.0,1712.0,200,451,0.443,3,26,0.115,66,98,0.673,53,119,172,239,95,21,111,143,469,Guard
1997-98,1610612746,27.0,1740.0,257,568,0.452,106,259,0.409,140,170,0.824,70,166,236,85,51,12,80,137,760,Guard-Forward
1982-83,1610612739,27.0,382.0,73,150,0.487,0.0,0.0,0.0,38,61,0.623,37,59,96,13,7,14,30,61,184,Center
1989-90,1610612755,31.0,259.0,45,105,0.429,1,1,1.0,33,37,0.892,13,23,36,8,10,2,14,23,124,Forward
2020-21,1610612758,23.0,235.0,29,88,0.33,13,46,0.283,16,20,0.8,5,30,35,32,6,0,11,20,87,Guard
2015-16,1610612739,25.0,2269.0,247,420,0.588,0,0,0.0,149,242,0.616,268,470,738,62,38,51,61,202,643,Center-Forward
1996-97,1610612750,21.0,2991.0,549,1100,0.499,6,21,0.286,205,272,0.754,190,428,618,236,105,163,175,199,1309,Forward
1997-98,1610612763,30.0,41.0,6,19,0.316,3,6,0.5,2,2,1.0,2,10,12,1,4,0,2,0,17,Guard
1971-72,0,23.0,1826.0,181,486,0.372,,,,76,119,0.639,,,593,100,,,,261,438,Forward
1954-55,1610612737,25.0,14.0,1,6,0.167,,,,0,0,,,,0,0,,,,1,2,Guard
1997-98,1610612738,25.0,1523.0,169,340,0.497,0,1,0.0,101,168,0.601,180,212,392,59,85,49,84,277,439,Center
2019-20,1610612744,30.0,1222.0,123,316,0.389,36,129,0.279,63,83,0.759,23,243,266,266,59,33,98,110,345,Forward
1983-84,1610612757,29.0,2648.0,487,929,0.524,0.0,2.0,0.0,266,399,0.667,235,453,688,308,84,108,235,237,1240,Center
1994-95,1610612762,27.0,1841.0,285,587,0.486,38,115,0.33,132,157,0.841,96,272,368,58,45,47,75,183,740,Forward
1998-99,1610612755,40.0,127.0,5,18,0.278,0,0,0.0,3,8,0.375,7,16,23,2,5,1,6,22,13,Forward
2003-04,1610612762,29.0,27.0,2,6,0.333,0,0,0.0,0,0,0.0,1,6,7,1,1,0,0,1,4,Center-Forward
1967-68,1610612747,25.0,2057.0,395,812,0.486,,,,302,392,0.77,,,199,205,,,,228,1092,Guard
2015-16,1610612764,20.0,671.0,90,211,0.427,25,79,0.316,31,49,0.633,25,108,133,13,22,7,34,100,236,Forward-Guard
1983-84,1610612744,24.0,2555.0,484,1045,0.463,8,45,0.178,315,386,0.816,87,184,271,269,103,31,196,216,1291,Guard
1981-82,1610612746,32.0,575.0,101,175,0.577,1.0,1.0,1.0,59,79,0.747,46,146,192,30,6,9,48.0,64,262,Center
2005-06,1610612750,26.0,1460.0,255,595,0.429,33,117,0.282,146,181,0.807,25,139,164,173,42,8,98,99,689,Guard
2022-23,1610612766,21.0,1268.0,296,721,0.411,144,383,0.376,102,122,0.836,42,189,231,304,46,11,129,118,838,Guard
2019-20,1610612764,33.0,161.0,19,59,0.322,11,35,0.314,15,20,0.75,4,8,12,12,10,4,4,14,64,Guard
1991-92,1610612758,28.0,2521.0,522,1043,0.5,0,2,0.0,151,198,0.763,135,334,469,106,55,79,124,248,1195,Forward
1994-95,1610612751,25.0,2466.0,254,570,0.446,4,24,0.167,139,207,0.671,178,309,487,135,69,135,80,262,651,Forward-Center
2019-20,1610612743,26.0,1892.0,303,634,0.478,98,252,0.389,147,196,0.75,58,190,248,88,50,57,63,154,851,Forward
2006-07,1610612763,26.0,2133.0,462,858,0.538,3,11,0.273,299,400,0.748,149,432,581,201,29,126,162,137,1226,Center-Forward
1990-91,1610612753,27.0,1885.0,407,902,0.451,9,46,0.196,221,301,0.734,176,213,389,169,85,35,140,190,1044,Forward
2010-11,0,27.0,335.0,46,110,0.418,17,38,0.447,18,27,0.667,13,35,48,11,12,5,16,33,127,Forward
2017-18,1610612758,22.0,100.0,9,29,0.31,3,15,0.2,5,6,0.833,7,14,21,3,2,4,4,7,26,Forward
2002-03,1610612759,27.0,3181.0,714,1392,0.513,6,22,0.273,450,634,0.71,259,784,1043,316,55,237,248,231,1884,Center-Forward
1997-98,0,33.0,1570.0,141,323,0.437,4,16,0.25,61,68,0.897,30,102,132,331,67,3,105,58,347,Guard
2011-12,1610612741,22.0,359.0,32,79,0.405,2,11,0.182,43,56,0.768,23,33,56,14,11,5,14,20,109,Forward
1994-95,1610612757,23.0,313.0,63,153,0.412,16,41,0.39,28,34,0.824,18,19,37,14,7,1,20,42,170,Forward
2005-06,0,23.0,1530.0,257,450,0.571,0,2,0.0,112,153,0.732,118,292,410,52,33,34,72,183,626,Forward-Center
1963-64,1610612752,33.0,551.0,74,189,0.392,,,,44,65,0.677,,,156,21,,,,124,192,Center
2010-11,1610612748,38.0,592.0,55,125,0.44,0,0,0.0,29,35,0.829,36,86,122,23,10,4,25,61,139,Forward
2023-24,1610612755,22.0,289.0,54,112,0.482,12,32,0.375,53,71,0.746,14,32,46,16,8,1,5,17,173,Guard
1995-96,0,24.0,2329.0,387,873,0.443,1,4,0.25,169,246,0.687,221,417,638,63,49,288,179,286,944,Center
2015-16,1610612758,27.0,721.0,67,178,0.376,23,86,0.267,22,29,0.759,13,73,86.0,41,21,14,42,54,179,Guard-Forward
2014-15,1610612764,29.0,546.0,62,151,0.411,13,32,0.406,69,85,0.812,10,65,75,86,16,0,35,28,206,Guard
2023-24,1610612755,26.0,300.0,30,76,0.395,14,40,0.35,14,20,0.7,4,26,30,25,14,3,10,17,88,Guard-Forward
1992-93,1610612764,26.0,45.0,9,18,0.5,1,1,1.0,3,6,0.5,2,2,4,2,1,0,4,5,22,Guard
1997-98,1610612748,27.0,847.0,145,269,0.539,0,1,0.0,59,82,0.72,80,133,213,26,18,34,47,87,349,Forward
2006-07,1610612750,23.0,1879.0,300,691,0.434,68,185,0.368,164,192,0.854,49,169,218,232,53,21,152,184,832,Guard
1972-73,0,29.0,452.0,60,158,0.38,,,,20,31,0.645,,,108,38,,,,68,140,Center
2016-17,1610612740,26.0,191.0,11,41,0.268,6,24,0.25,6,9,0.667,4,24,28,9,6,0,2,14,34,Forward
2012-13,1610612758,22.0,32.0,3,11,0.273,0,2,0.0,2,2,1.0,3,7,10,2,0,1,5,2,8,Forward
1969-70,1610612744,25.0,2435.0,452,1046,0.432,,,,277,337,0.822,,,190,424,,,,287,1181,Guard
1949-50,1610610024,24.0,0.0,25,102,0.245,,,,35,46,0.761,,,0.0,24,,,,54,85,Center
2001-02,1610612748,24.0,161.0,22,51,0.431,0,1,0.0,8,10,0.8,15,23,38.0,5,3,8,2,16,52,Forward
2022-23,1610612755,30.0,1512.0,222,502,0.442,154,384,0.401,39,45,0.867,19,166,185,77,30,14,54,145,637,Forward
2005-06,1610612740,32.0,183.0,20,47,0.426,4,9,0.444,16,25,0.64,3,17,20,21,6,0,17,18,60,Guard
1990-91,0,25.0,1122.0,131,294,0.446,0,0,0.0,62,111,0.559,82,213,295,39,14,22,69,192,324,Center
2018-19,1610612742,28.0,454.0,57,126,0.452,38,93,0.409,15,19,0.789,8,55,63,22,6,4,16,35,167,Guard-Forward
1996-97,1610612745,23.0,858.0,112,204,0.549,0,3,0.0,49,81,0.605,75,123,198,18,12,22,57,112,273,Forward-Center
1988-89,1610612760,27.0,2536.0,314,630,0.498,0,4,0.0,197,265,0.743,276,489,765,126,92,52,124,184,825,Center
1994-95,1610612747,35.0,5.0,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,1,0,0,3,2,Guard
2016-17,1610612748,21.0,625.0,80,225,0.356,7,35,0.2,29,47,0.617,23,71,94,66,26,6,33,52,196,Forward-Guard
1954-55,1610612744,24.0,1117.0,138,375,0.368,,,,155,199,0.779,,,256,87,,,,147,431,Forward
1994-95,1610612744,23.0,395.0,50,129,0.388,9,25,0.36,58,85,0.682,21,37,58,18,11,15,27,45,167,Guard
2006-07,1610612746,27.0,2291.0,367,808,0.454,13,65,0.2,519,633,0.82,90,352,442,208,65,14,201,244,1266,Forward
2021-22,0,30.0,823.0,69,171,0.404,45,128,0.352,4,4,1.0,16,87,103,28,16,9,19,70,187,Guard
2002-03,1610612762,41.0,2273.0,309,640,0.483,29,80,0.363,237,287,0.826,51,150,201,629,137,16,182,184,884,Guard
2005-06,1610612751,33.0,2975.0,366,905,0.404,139,395,0.352,194,244,0.795,86,494,580,672,150,29,192,157,1065,Guard
1949-50,1610612737,24.0,0.0,42,137,0.307,,,,40,59,0.678,,,0.0,32,,,,65,124,Guard
2023-24,1610612749,36.0,65.0,7,19,0.368,2,8,0.25,2,2,1.0,3,2,5,4,1,3,2,7,18,Center
2023-24,0,24.0,1642.0,178,433,0.411,62,211,0.294,37,56,0.661,74,142,216.0,83,47,44,64,117,455,Guard
2012-13,1610612744,24.0,291.0,35,83,0.422,1,2,0.5,10,18,0.556,5,16,21,28,9,1,19,18,81,Guard
2007-08,0,22.0,87.0,4,14,0.286,0,0,0.0,0,10,0.0,6,12,18,0,2,5,6,8,8,Forward
1991-92,1610612752,26.0,190.0,28,73,0.384,10,26,0.385,8,14,0.571,9,15,24,7,7,6,8,21,74,Guard
2006-07,1610612752,32.0,810.0,74,186,0.398,2,8,0.25,42,52,0.808,47,128,175,65,26,9,65,120,192,Forward
2020-21,1610612753,22.0,1133.0,135,324,0.417,49,141,0.348,30,40,0.75,42,139,181,101,48,22,38,48,349,Forward
1970-71,0,30.0,537.0,86,199,0.432,,,,71,88,0.807,,,151,17,,,,72,243,Forward
2002-03,1610612742,28.0,1370.0,146,337,0.433,6,24,0.25,27,32,0.844,88,176,264,105,77,6,47,157,325,Guard-Forward
1977-78,1610612743,27.0,1222.0,182,403,0.452,,,,88,115,0.765,30,68,98,132,71,9,77.0,120,452,Guard
2006-07,1610612746,32.0,10.0,0,2,0.0,0,1,0.0,2,4,0.5,1,0,1,3,2,0,3,0,2,Guard
2023-24,1610612739,26.0,2442.0,519,819,0.634,0,6,0.0,233,314,0.742,243,568,811.0,210,53,81,121,147,1271,Center
2015-16,1610612741,27.0,1263.0,187,389,0.481,47,104,0.452,22,35,0.629,19,114,133,99,37,18,53,103,443,Guard
1982-83,1610612755,22.0,48.0,8,22,0.364,0,1,0.0,1,3,0.333,4,8,12.0,1,1,0,5,6,17,Forward
1983-84,1610612754,25.0,923.0,152,371,0.41,3,17,0.176,80,98,0.816,30,65,95,114,46,5,62,133,387,Forward
1995-96,1610612757,29.0,2526.0,471,1023,0.46,38,111,0.342,276,423,0.652,89,208,297,640,97,16,255,135,1256,Guard
2018-19,1610612741,25.0,1389.0,215,506,0.425,34,96,0.354,55,69,0.797,19,168,187,277,68,21,104,166,519,Guard
1995-96,1610612762,25.0,577.0,56,142,0.394,14,40,0.35,48,67,0.716,28,62,90,29,29,8,36,66,174,Guard-Forward
2010-11,1610612761,22.0,1347.0,201,468,0.429,46,132,0.348,153,189,0.81,24,126,150,238,36,4,110,133,601,Guard
2022-23,1610612738,27.0,172.0,11,24,0.458,1,4,0.25,2,2,1.0,18,30,48,7,2,8,11,35,25,Forward
2014-15,1610612738,28.0,527.0,78,181,0.431,26,64,0.406,25,30,0.833,46,94,140,30,19,7,18,58,207,Forward
1976-77,1610612741,24.0,255.0,41,87,0.471,,,,11,13,0.846,25,40,65,23,7,0,,36,93,Forward
1990-91,1610612758,29.0,222.0,25,63,0.397,12,38,0.316,19,21,0.905,5,14,19,49,5,0,12,10,81,Guard
1977-78,1610612749,23.0,1288.0,220,473,0.465,,,,92,141,0.652,89,206,295,99,69,54,119,177,532,Center
1991-92,1610612750,23.0,991.0,114,249,0.458,0,0,0.0,53,80,0.663,67,190,257,53,35,64,83,157,281,Center
2021-22,1610612761,21.0,2.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,Guard
2016-17,0,23.0,1227.0,186,439,0.424,58,194,0.299,102,129,0.791,69,176,245.0,66,41,23,66,109,532,Forward-Guard
1989-90,1610612762,26.0,1397.0,177,344,0.515,1,2,0.5,157,199,0.789,111,262,373,47,32,28,88,187,512,Center-Forward
1975-76,1610612744,26.0,866.0,111,269,0.413,,,,78,113,0.69,86.0,139.0,225,46,20.0,28.0,,141,300,Forward
2007-08,1610612739,32.0,34.0,4,14,0.286,4,13,0.308,0,0,0.0,0,2,2,0,1,0,3,4,12,Guard
1997-98,1610612761,19.0,1179.0,179,398,0.45,14,41,0.341,79,111,0.712,105,164,269,98,49,61,66,86,451,Guard-Forward
2011-12,1610612752,24.0,620.0,68,171,0.398,36,113,0.319,17,20,0.85,9,71,80,37,19,7,35,84,189,Forward
2005-06,1610612751,31.0,1234.0,107,245,0.437,1,6,0.167,59,81,0.728,16,75,91,123,42,1,52,140,274,Guard
2018-19,1610612763,27.0,802.0,115,265,0.434,20,78,0.256,66,89,0.742,29,112,141,138,42,15,40,50,316,Guard
2019-20,1610612765,23.0,1265.0,166,405,0.41,115,285,0.404,57,70,0.814,17,87,104,106,41,4,61,87,504,Guard-Forward
2017-18,1610612744,34.0,972.0,149,264,0.564,0,1,0.0,75,93,0.806,89,232,321,109,38,17,72,122,373,Center
2012-13,1610612765,27.0,2171.0,304,748,0.406,55,182,0.302,213,272,0.783,43,169,212,270,51,17,134,127,876,Guard
1998-99,1610612760,38.0,1232.0,174,395,0.441,94,217,0.433,53,70,0.757,25,90,115,38,25,3,45,77,495,Guard
2007-08,1610612758,23.0,71.0,5,15,0.333,0,0,0.0,2,5,0.4,5,7,12,0,2,2,7,8,12,Center
2012-13,1610612745,21.0,276.0,43,94,0.457,5,19,0.263,13,17,0.765,28,37,65,15,12,19,13,21,104,Forward
1965-66,1610612747,28.0,2316.0,410,897,0.457,,,,350,445,0.787,,,660,165,,,,261,1170,Forward
1972-73,1610612758,23.0,212.0,26,68,0.382,,,,11,19,0.579,,,22,25,,,,24,63,Guard
1993-94,1610612745,28.0,1225.0,142,289,0.491,23,61,0.377,74,85,0.871,10,92,102,149,51,2,55,98,381,Guard
2013-14,1610612756,24.0,2153.0,411,845,0.486,34,108,0.315,259,327,0.792,139,346,485,144,68,51,147,232,1115,Forward
1979-80,1610612755,23.0,124.0,23,64,0.359,1,7,0.143,8,10,0.8,12,22,34,12,4,5,16,20,55,Forward
1988-89,1610612742,34.0,1081.0,212,459,0.462,0.0,1.0,0.0,204,263,0.776,64,89,153,78,20,7,82.0,87,628,Forward
1999-00,1610612752,26.0,1548.0,226,471,0.48,1,2,0.5,148,221,0.67,174,287,461,49,43,116,72,204,601,Center-Forward
2017-18,1610612764,26.0,1643.0,201,384,0.523,47,101,0.465,75,96,0.781,72,161,233,286,52,15,83,131,524,Guard
1974-75,1610612764,23.0,754.0,60,167,0.359,,,,31,36,0.861,50,90,140,41,28,5,,125,151,Forward
1998-99,1610612738,22.0,1549.0,303,735,0.412,65,176,0.369,113,202,0.559,106,253,359,130,63,28,119,142,784,Forward
1993-94,1610612741,24.0,419.0,56,129,0.434,8,17,0.471,10,21,0.476,9,36,45,38,8,10,36,61,130,Guard
