age,education,education level,marital status,Occupation,relationship,race,sex,Investment profit,Investment loss,hours per week,native country,income
29,Master's Degree,14,Never-married,Professional Occupations,Unmarried,Asian-Pac-Islander,Female,0,0,20,Taiwan,<=50K
67,High School Graduate,9,Married-civ-spouse,Management and Administrative Occupations,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
55,Master's Degree,14,Married-civ-spouse,Management and Administrative Occupations,Husband,Asian-Pac-Islander,Male,0,0,60,United-States,>50K
26,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,5013,0,60,United-States,<=50K
44,Some College Education,10,Never-married,Management and Administrative Occupations,Not-in-family,White,Male,13550,0,50,United-States,>50K
32,Some College Education,10,Married-civ-spouse,Service Occupations,Husband,White,Male,0,0,40,United-States,<=50K
28,Bachelor's Degree,13,Never-married,Professional Occupations,Not-in-family,Black,Male,0,0,30,Jamaica,<=50K
27,Some College Education,10,Never-married,Service Occupations,Own-child,White,Female,0,0,40,United-States,>50K
41,Some College Education,10,Divorced,Technical and Labor Occupations,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Some College Education,10,Never-married,Service Occupations,Not-in-family,White,Male,0,0,48,United-States,<=50K
51,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,45,United-States,<=50K
31,Bachelor's Degree,13,Never-married,Management and Administrative Occupations,Not-in-family,Black,Female,0,0,40,United-States,<=50K
34,Some College Education,10,Never-married,Management and Administrative Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Academic Associate Degree,12,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,45,United-States,<=50K
43,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,50,United-States,<=50K
59,Master's Degree,14,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
49,Some College Education,10,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,40,United-States,>50K
38,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
46,Academic Associate Degree,12,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,15024,0,50,United-States,>50K
17,11th Grade,7,Never-married,Technical and Labor Occupations,Own-child,White,Male,0,0,10,United-States,<=50K
45,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,40,United-States,>50K
48,High School Graduate,9,Divorced,Management and Administrative Occupations,Unmarried,White,Female,0,0,40,United-States,<=50K
48,Academic Associate Degree,12,Separated,Management and Administrative Occupations,Not-in-family,Black,Female,0,0,40,United-States,<=50K
29,High School Graduate,9,Never-married,Technical and Labor Occupations,Unmarried,White,Male,0,0,55,United-States,<=50K
61,Some College Education,10,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,1887,40,United-States,>50K
55,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,60,United-States,<=50K
27,Some College Education,10,Married-civ-spouse,Service Occupations,Husband,White,Male,0,0,40,United-States,<=50K
34,High School Graduate,9,Married-civ-spouse,Service Occupations,Husband,White,Male,0,0,57,United-States,>50K
29,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
33,Vocational Associate Degree,11,Divorced,Technical and Labor Occupations,Unmarried,Black,Female,0,0,40,United-States,>50K
62,Academic Associate Degree,12,Widowed,Professional Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Some College Education,10,Never-married,Management and Administrative Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
21,Some College Education,10,Never-married,Service Occupations,Own-child,White,Female,0,0,16,United-States,<=50K
27,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,45,United-States,>50K
25,High School Graduate,9,Never-married,Service Occupations,Other-relative,White,Male,0,0,40,United-States,<=50K
22,High School Graduate,9,Never-married,Technical and Labor Occupations,Not-in-family,Black,Male,0,0,40,United-States,<=50K
36,High School Graduate,9,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,40,United-States,<=50K
30,Bachelor's Degree,13,Never-married,Professional Occupations,Not-in-family,White,Female,0,0,60,Outlying-US(Guam-USVI-etc),<=50K
33,Some College Education,10,Divorced,Management and Administrative Occupations,Unmarried,White,Female,0,0,40,United-States,<=50K
31,Bachelor's Degree,13,Divorced,Management and Administrative Occupations,Unmarried,White,Female,0,0,40,United-States,<=50K
28,Bachelor's Degree,13,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,45,United-States,<=50K
20,High School Graduate,9,Never-married,Technical and Labor Occupations,Own-child,White,Male,0,0,40,United-States,<=50K
51,Bachelor's Degree,13,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,1672,70,United-States,<=50K
53,Master's Degree,14,Married-civ-spouse,Management and Administrative Occupations,Wife,White,Female,0,0,40,United-States,>50K
36,Bachelor's Degree,13,Married-civ-spouse,Management and Administrative Occupations,Wife,White,Female,0,0,35,Germany,>50K
44,Bachelor's Degree,13,Divorced,Management and Administrative Occupations,Not-in-family,White,Male,0,0,50,United-States,>50K
23,Some College Education,10,Never-married,Management and Administrative Occupations,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Bachelor's Degree,13,Divorced,Management and Administrative Occupations,Not-in-family,White,Male,0,1741,40,United-States,<=50K
44,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,Black,Male,0,0,70,Jamaica,<=50K
31,Some College Education,10,Married-civ-spouse,Management and Administrative Occupations,Wife,Black,Female,0,0,40,United-States,<=50K
40,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Wife,White,Female,0,0,30,United-States,<=50K
34,Master's Degree,14,Married-civ-spouse,Professional Occupations,Husband,White,Male,7688,0,38,United-States,>50K
63,Master's Degree,14,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,50,United-States,>50K
55,Professional School,15,Married-civ-spouse,Professional Occupations,Husband,White,Male,15024,0,40,United-States,>50K
20,Some College Education,10,Never-married,Technical and Labor Occupations,Own-child,White,Male,0,0,40,United-States,<=50K
29,High School Graduate,9,Married-civ-spouse,Service Occupations,Husband,White,Male,0,0,40,United-States,<=50K
36,Master's Degree,14,Married-civ-spouse,Professional Occupations,Wife,White,Female,0,0,60,United-States,>50K
52,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
28,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,Italy,<=50K
45,Bachelor's Degree,13,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,35,United-States,>50K
45,Some College Education,10,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,7688,0,40,United-States,>50K
51,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,1887,40,United-States,>50K
56,Professional School,15,Married-civ-spouse,Management and Administrative Occupations,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K
58,High School Graduate,9,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,40,United-States,<=50K
44,11th Grade,7,Separated,Professional Occupations,Not-in-family,Black,Male,0,0,40,United-States,<=50K
54,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,15024,0,52,United-States,>50K
22,Some College Education,10,Never-married,Management and Administrative Occupations,Own-child,White,Female,0,0,40,United-States,<=50K
29,High School Graduate,9,Divorced,Management and Administrative Occupations,Not-in-family,Other,Female,0,0,40,United-States,<=50K
37,Some College Education,10,Separated,Technical and Labor Occupations,Not-in-family,Black,Male,0,0,35,United-States,<=50K
61,High School Graduate,9,Widowed,Management and Administrative Occupations,Unmarried,White,Female,0,0,20,United-States,<=50K
61,10th Grade,6,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,50,United-States,>50K
32,Vocational Associate Degree,11,Never-married,Technical and Labor Occupations,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Academic Associate Degree,12,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,40,United-States,>50K
42,High School Graduate,9,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,40,United-States,>50K
37,High School Graduate,9,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,50,United-States,>50K
74,Bachelor's Degree,13,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,1825,12,United-States,>50K
22,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,43,United-States,<=50K
18,12th Grade,8,Never-married,Technical and Labor Occupations,Own-child,White,Male,0,0,6,United-States,<=50K
50,Doctoral Degree,16,Divorced,Professional Occupations,Other-relative,White,Male,10520,0,50,United-States,>50K
45,Bachelor's Degree,13,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,2829,0,60,United-States,<=50K
23,Bachelor's Degree,13,Never-married,Technical and Labor Occupations,Not-in-family,White,Male,0,0,55,United-States,<=50K
23,Some College Education,10,Separated,Technical and Labor Occupations,Own-child,White,Female,0,0,40,United-States,<=50K
45,High School Graduate,9,Never-married,Management and Administrative Occupations,Unmarried,White,Female,0,0,40,United-States,<=50K
67,High School Graduate,9,Widowed,Management and Administrative Occupations,Not-in-family,White,Female,15831,0,40,United-States,>50K
31,Bachelor's Degree,13,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,44,United-States,>50K
34,Bachelor's Degree,13,Never-married,Technical and Labor Occupations,Not-in-family,White,Male,27828,0,40,United-States,>50K
41,Professional School,15,Married-civ-spouse,Management and Administrative Occupations,Wife,White,Female,0,2415,55,United-States,>50K
49,Doctoral Degree,16,Married-civ-spouse,Professional Occupations,Husband,Black,Male,0,0,60,United-States,>50K
32,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Husband,White,Male,15024,0,50,United-States,>50K
38,Vocational Associate Degree,11,Never-married,Technical and Labor Occupations,Not-in-family,White,Female,0,0,40,Portugal,<=50K
40,Some College Education,10,Divorced,Technical and Labor Occupations,Own-child,White,Male,0,0,32,United-States,<=50K
59,Bachelor's Degree,13,Separated,Management and Administrative Occupations,Unmarried,White,Male,0,0,60,United-States,<=50K
48,7th to 8th Grade,4,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,32,Dominican-Republic,<=50K
27,High School Graduate,9,Never-married,Professional Occupations,Own-child,Black,Female,0,0,40,United-States,<=50K
59,Professional School,15,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,30,United-States,<=50K
28,Some College Education,10,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,70,United-States,<=50K
55,High School Graduate,9,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,46,United-States,<=50K
51,High School Graduate,9,Married-spouse-absent,Service Occupations,Unmarried,White,Female,0,0,40,United-States,<=50K
62,7th to 8th Grade,4,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,5,United-States,<=50K
33,Some College Education,10,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,40,United-States,<=50K
33,Vocational Associate Degree,11,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,60,United-States,<=50K
38,Doctoral Degree,16,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,45,United-States,>50K
50,Master's Degree,14,Married-civ-spouse,Professional Occupations,Wife,White,Female,15024,0,40,United-States,>50K
39,Master's Degree,14,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,40,United-States,<=50K
31,Bachelor's Degree,13,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,>50K
52,Preschool Education,1,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,El-Salvador,<=50K
45,Master's Degree,14,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,36,England,>50K
28,High School Graduate,9,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,40,Poland,<=50K
36,Doctoral Degree,16,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,50,Canada,<=50K
23,Some College Education,10,Never-married,Technical and Labor Occupations,Own-child,White,Female,0,0,35,United-States,<=50K
36,Some College Education,10,Divorced,Management and Administrative Occupations,Unmarried,White,Female,0,0,40,United-States,<=50K
51,Master's Degree,14,Widowed,Technical and Labor Occupations,Unmarried,White,Male,0,0,50,El-Salvador,>50K
30,Academic Associate Degree,12,Never-married,Professional Occupations,Unmarried,Black,Female,0,0,36,United-States,<=50K
29,Academic Associate Degree,12,Never-married,Technical and Labor Occupations,Not-in-family,White,Male,0,0,45,Mexico,<=50K
